cluster,year,malaria,temp,prec,lng,lat
8,0,0,-0.3785760642473621,-1.4684781554785333,3.712815467151448,9.16856217664367
8,0,0,-0.3785760642473621,-1.4684781554785333,3.712815467151448,9.16856217664367
8,0,0,-0.3785760642473621,-1.4684781554785333,3.712815467151448,9.16856217664367
8,0,0,-0.3785760642473621,-1.4684781554785333,3.712815467151448,9.16856217664367
8,0,0,-0.3785760642473621,-1.4684781554785333,3.712815467151448,9.16856217664367
8,0,0,-0.3785760642473621,-1.4684781554785333,3.712815467151448,9.16856217664367
8,0,0,-0.3785760642473621,-1.4684781554785333,3.712815467151448,9.16856217664367
8,0,0,-0.3785760642473621,-1.4684781554785333,3.712815467151448,9.16856217664367
8,0,0,-0.3785760642473621,-1.4684781554785333,3.712815467151448,9.16856217664367
8,0,0,-0.3785760642473621,-1.4684781554785333,3.712815467151448,9.16856217664367
8,0,0,-0.3785760642473621,-1.4684781554785333,3.712815467151448,9.16856217664367
8,0,0,-0.3785760642473621,-1.4684781554785333,3.712815467151448,9.16856217664367
8,0,0,-0.3785760642473621,-1.4684781554785333,3.712815467151448,9.16856217664367
8,0,0,-0.3785760642473621,-1.4684781554785333,3.712815467151448,9.16856217664367
8,0,0,-0.3785760642473621,-1.4684781554785333,3.712815467151448,9.16856217664367
8,0,0,-0.3785760642473621,-1.4684781554785333,3.712815467151448,9.16856217664367
8,0,0,-0.3785760642473621,-1.4684781554785333,3.712815467151448,9.16856217664367
8,0,0,-0.3785760642473621,-1.4684781554785333,3.712815467151448,9.16856217664367
8,0,0,-0.3785760642473621,-1.4684781554785333,3.712815467151448,9.16856217664367
8,0,0,-0.3785760642473621,-1.4684781554785333,3.712815467151448,9.16856217664367
8,0,0,-0.3785760642473621,-1.4684781554785333,3.712815467151448,9.16856217664367
8,0,0,-0.3785760642473621,-1.4684781554785333,3.712815467151448,9.16856217664367
8,0,0,-0.3785760642473621,-1.4684781554785333,3.712815467151448,9.16856217664367
8,0,0,-0.3785760642473621,-1.4684781554785333,3.712815467151448,9.16856217664367
8,0,0,-0.3785760642473621,-1.4684781554785333,3.712815467151448,9.16856217664367
8,0,0,-0.3785760642473621,-1.4684781554785333,3.712815467151448,9.16856217664367
8,0,0,-0.3785760642473621,-1.4684781554785333,3.712815467151448,9.16856217664367
8,0,0,-0.3785760642473621,-1.4684781554785333,3.712815467151448,9.16856217664367
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
9,0,0,-1.0567012333507328,-2.1877769364496564,3.2381372747753785,9.245476172004043
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,1,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,0,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,0,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,0,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,0,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,0,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,0,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,0,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
10,0,0,0.21644666422605408,1.0003389094736175,12.114284078204438,9.37566726804766
11,0,0,-1.1907065439235396,-2.454261400233406,3.1806854892544036,8.543619618442744
11,0,0,-1.1907065439235396,-2.454261400233406,3.1806854892544036,8.543619618442744
11,0,0,-1.1907065439235396,-2.454261400233406,3.1806854892544036,8.543619618442744
11,0,0,-1.1907065439235396,-2.454261400233406,3.1806854892544036,8.543619618442744
11,0,0,-1.1907065439235396,-2.454261400233406,3.1806854892544036,8.543619618442744
11,0,0,-1.1907065439235396,-2.454261400233406,3.1806854892544036,8.543619618442744
11,0,0,-1.1907065439235396,-2.454261400233406,3.1806854892544036,8.543619618442744
11,0,0,-1.1907065439235396,-2.454261400233406,3.1806854892544036,8.543619618442744
11,0,0,-1.1907065439235396,-2.454261400233406,3.1806854892544036,8.543619618442744
11,0,0,-1.1907065439235396,-2.454261400233406,3.1806854892544036,8.543619618442744
11,0,0,-1.1907065439235396,-2.454261400233406,3.1806854892544036,8.543619618442744
11,0,0,-1.1907065439235396,-2.454261400233406,3.1806854892544036,8.543619618442744
11,0,0,-1.1907065439235396,-2.454261400233406,3.1806854892544036,8.543619618442744
11,0,0,-1.1907065439235396,-2.454261400233406,3.1806854892544036,8.543619618442744
11,0,0,-1.1907065439235396,-2.454261400233406,3.1806854892544036,8.543619618442744
11,0,0,-1.1907065439235396,-2.454261400233406,3.1806854892544036,8.543619618442744
11,0,0,-1.1907065439235396,-2.454261400233406,3.1806854892544036,8.543619618442744
11,0,0,-1.1907065439235396,-2.454261400233406,3.1806854892544036,8.543619618442744
11,0,0,-1.1907065439235396,-2.454261400233406,3.1806854892544036,8.543619618442744
11,0,0,-1.1907065439235396,-2.454261400233406,3.1806854892544036,8.543619618442744
11,0,0,-1.1907065439235396,-2.454261400233406,3.1806854892544036,8.543619618442744
11,0,0,-1.1907065439235396,-2.454261400233406,3.1806854892544036,8.543619618442744
11,0,0,-1.1907065439235396,-2.454261400233406,3.1806854892544036,8.543619618442744
12,0,1,-1.5457856109061325,1.4196541263217235,11.972268529544909,9.070015793126345
12,0,1,-1.5457856109061325,1.4196541263217235,11.972268529544909,9.070015793126345
12,0,1,-1.5457856109061325,1.4196541263217235,11.972268529544909,9.070015793126345
12,0,1,-1.5457856109061325,1.4196541263217235,11.972268529544909,9.070015793126345
12,0,1,-1.5457856109061325,1.4196541263217235,11.972268529544909,9.070015793126345
12,0,1,-1.5457856109061325,1.4196541263217235,11.972268529544909,9.070015793126345
12,0,1,-1.5457856109061325,1.4196541263217235,11.972268529544909,9.070015793126345
12,0,1,-1.5457856109061325,1.4196541263217235,11.972268529544909,9.070015793126345
12,0,1,-1.5457856109061325,1.4196541263217235,11.972268529544909,9.070015793126345
12,0,1,-1.5457856109061325,1.4196541263217235,11.972268529544909,9.070015793126345
12,0,1,-1.5457856109061325,1.4196541263217235,11.972268529544909,9.070015793126345
12,0,1,-1.5457856109061325,1.4196541263217235,11.972268529544909,9.070015793126345
12,0,1,-1.5457856109061325,1.4196541263217235,11.972268529544909,9.070015793126345
12,0,1,-1.5457856109061325,1.4196541263217235,11.972268529544909,9.070015793126345
12,0,1,-1.5457856109061325,1.4196541263217235,11.972268529544909,9.070015793126345
12,0,1,-1.5457856109061325,1.4196541263217235,11.972268529544909,9.070015793126345
12,0,1,-1.5457856109061325,1.4196541263217235,11.972268529544909,9.070015793126345
12,0,1,-1.5457856109061325,1.4196541263217235,11.972268529544909,9.070015793126345
12,0,1,-1.5457856109061325,1.4196541263217235,11.972268529544909,9.070015793126345
12,0,0,-1.5457856109061325,1.4196541263217235,11.972268529544909,9.070015793126345
12,0,0,-1.5457856109061325,1.4196541263217235,11.972268529544909,9.070015793126345
12,0,0,-1.5457856109061325,1.4196541263217235,11.972268529544909,9.070015793126345
12,0,0,-1.5457856109061325,1.4196541263217235,11.972268529544909,9.070015793126345
12,0,0,-1.5457856109061325,1.4196541263217235,11.972268529544909,9.070015793126345
12,0,0,-1.5457856109061325,1.4196541263217235,11.972268529544909,9.070015793126345
13,0,1,-1.0906154179826086,0.71770221023235,6.600112367991101,6.808515404013604
13,0,1,-1.0906154179826086,0.71770221023235,6.600112367991101,6.808515404013604
13,0,1,-1.0906154179826086,0.71770221023235,6.600112367991101,6.808515404013604
13,0,1,-1.0906154179826086,0.71770221023235,6.600112367991101,6.808515404013604
13,0,1,-1.0906154179826086,0.71770221023235,6.600112367991101,6.808515404013604
13,0,1,-1.0906154179826086,0.71770221023235,6.600112367991101,6.808515404013604
13,0,1,-1.0906154179826086,0.71770221023235,6.600112367991101,6.808515404013604
13,0,1,-1.0906154179826086,0.71770221023235,6.600112367991101,6.808515404013604
13,0,1,-1.0906154179826086,0.71770221023235,6.600112367991101,6.808515404013604
13,0,1,-1.0906154179826086,0.71770221023235,6.600112367991101,6.808515404013604
13,0,1,-1.0906154179826086,0.71770221023235,6.600112367991101,6.808515404013604
13,0,1,-1.0906154179826086,0.71770221023235,6.600112367991101,6.808515404013604
13,0,1,-1.0906154179826086,0.71770221023235,6.600112367991101,6.808515404013604
13,0,0,-1.0906154179826086,0.71770221023235,6.600112367991101,6.808515404013604
